workerid,proliferate.condition,correct_answer,prime,probeContent,response,rt,slide_number_in_experiment,target,trial_type,catch_trials,subject_information.age,subject_information.assess,subject_information.chinese_country_years,subject_information.chinese_family_years,subject_information.chinese_school_work_years_spoken,subject_information.chinese_school_work_years_written,subject_information.comments,subject_information.education,subject_information.gender,subject_information.otherLanguage,subject_information.problems,subject_information.prolific_ID,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
31,condition1,2,額,賽,j,1823,143,賽,con,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,1,村,村,f,1810,144,即,con,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,提,市,j,1902,145,市,phon-phon,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,1,稀,稀,f,1710,146,望,phon-sem,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,1,楓,楓,f,2197,147,雨,phon-sem,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,邦,鎖,j,1928,148,鎖,con,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,燈,山,j,1700,149,山,phon-sem,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,1,擅,擅,f,1790,150,廉,con,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,蔬,菜,j,1749,152,菜,sem-sem,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,線,權,j,1839,153,權,phon-phon,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,1,銘,銘,f,1681,154,字,phon-sem,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,個,故,j,1995,155,故,phon-phon,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,叫,六,j,1788,156,六,con,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,1,擾,擾,f,1680,157,悠,phon-phon,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,暗,因,j,1748,158,因,phon-phon,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,1,億,億,f,1777,159,義,phon-sem,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,滑,谷,j,1769,160,谷,phon-phon,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,煉,葉,j,1760,161,葉,con,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,詞,絲,j,1853,162,絲,phon-phon,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,1,準,準,f,1743,163,腦,con,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,1,形,形,f,2206,164,再,con,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,1,邏,邏,f,2125,165,輯,sem-sem,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,司,進,j,1683,166,進,con,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,1,東,東,f,1610,167,西,sem-sem,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,泥,姑,j,1720,168,姑,phon-sem,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,1,壢,壢,f,1634,169,史,phon-sem,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,1,盪,盪,f,1868,170,棍,con,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,很,車,j,1810,171,車,con,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,溶,易,j,1751,172,易,phon-sem,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,1,螺,螺,f,2213,173,類,phon-phon,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,檔,諾,j,1927,174,諾,con,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,冰,冷,j,1719,175,冷,sem-sem,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,締,國,j,1898,176,國,phon-sem,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,1,倖,倖,f,1803,177,福,phon-sem,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,畢,業,j,2061,178,業,sem-sem,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,浪,涼,j,1973,179,涼,phon-phon,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,1,附,附,f,1875,180,出,phon-sem,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,囚,犯,j,1877,181,犯,sem-sem,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,財,能,j,1737,182,能,phon-sem,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,城,功,j,1887,183,功,phon-sem,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,1,肥,肥,f,1697,184,胖,sem-sem,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,真,實,j,2713,185,實,sem-sem,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,1,企,企,f,1645,186,天,con,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,1,槌,槌,f,1948,187,錐,phon-phon,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,喜,歡,j,1742,188,歡,sem-sem,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,1,遵,遵,f,1669,189,重,phon-sem,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
31,condition1,2,轎,瞧,j,1999,190,瞧,phon-phon,[],27,No,18,18,18,0,无,4,Female,普通话，英语,无,67296a7bde9bf9d7541d058a,Chrome,Mac,956,1470,2.012783333333333,
29,condition1,2,縮,素,j,2140,8,素,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,据,住,j,1790,9,住,phon-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,糖,鄰,j,1927,10,鄰,con,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,倖,福,j,1701,11,福,phon-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,婚,迷,j,1661,12,迷,phon-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,移,移,f,1841,13,勝,con,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,輸,輸,f,2603,14,贏,sem-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,革,革,f,2254,15,命,sem-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,擅,廉,j,1656,16,廉,con,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,遲,夕,j,1661,17,夕,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,孩,侵,j,1729,18,侵,con,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,泳,泳,f,1896,19,遠,phon-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,手,手,f,1880,20,腳,sem-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,觸,觸,f,2105,21,屬,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,眠,眠,f,1854,22,務,con,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,壢,壢,f,1711,23,史,phon-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,螺,類,j,1733,24,類,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,憾,憾,f,1740,25,敢,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,附,附,f,1679,26,出,phon-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,暗,暗,f,1591,27,因,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,締,締,f,1630,28,國,phon-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,煉,葉,f,1602,29,葉,con,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,極,極,f,1599,30,損,con,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,仇,恨,j,1798,31,恨,sem-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,跑,剝,j,1635,32,剝,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,轄,嗨,j,1652,33,嗨,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,遵,重,j,1609,34,重,phon-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,提,市,j,1605,35,市,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,額,額,f,1814,36,賽,con,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,陌,陌,f,2668,37,擺,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,孝,順,j,1787,38,順,sem-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,審,審,f,1805,39,判,sem-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,仗,夫,j,1782,40,夫,phon-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,健,立,j,1637,41,立,phon-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,諷,刺,j,1647,42,刺,sem-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,諒,諒,f,1794,43,經,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,那,飛,j,1986,44,飛,con,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,廁,廁,f,2993,45,所,sem-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,源,源,f,2547,46,因,phon-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,準,準,f,2466,47,腦,con,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,厭,惡,j,1774,48,惡,sem-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,樣,輕,j,1826,49,輕,con,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,掘,掘,f,2439,50,區,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,擒,獸,j,1881,52,獸,phon-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,余,別,j,1832,53,別,con,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,繪,港,f,1684,54,港,con,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,村,村,f,4237,55,即,con,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,垃,垃,f,1799,56,圾,sem-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,結,結,f,1734,57,即,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,擾,悠,j,1884,58,悠,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,畢,業,j,1568,59,業,sem-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,簡,單,j,1859,60,單,sem-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,程,現,j,1751,61,現,phon-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,謝,社,j,1688,62,社,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,宜,其,j,1612,63,其,con,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,戚,唐,j,1692,64,唐,con,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,儒,須,j,1579,65,須,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,陀,陀,f,1880,66,他,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,克,克,f,1941,67,服,sem-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,矚,矚,f,1932,68,數,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,滑,滑,f,1700,69,谷,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,檔,諾,j,1722,70,諾,con,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,司,進,j,1661,71,進,con,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,稻,稻,f,4003,72,米,sem-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,鏗,鏗,f,2042,73,間,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,很,車,j,1700,74,車,con,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,擺,擺,f,1750,75,霸,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,根,根,f,1773,76,候,con,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,拒,拒,f,2166,77,大,phon-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,拯,拯,f,1844,78,救,sem-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,緊,緊,f,1817,79,張,sem-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,梯,梯,f,1547,80,帝,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,松,工,f,2218,81,工,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,峽,述,j,1974,82,述,con,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,槌,槌,j,1883,83,錐,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,汐,汐,f,1883,84,陽,phon-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,擁,賞,j,2036,85,賞,con,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,個,個,f,2159,86,故,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,楓,雨,j,1765,87,雨,phon-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,剪,剪,f,2270,88,刀,sem-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,軸,階,f,1829,89,階,con,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,虐,虐,f,1953,90,待,sem-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,億,義,j,1917,91,義,phon-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,銘,銘,f,1766,92,字,phon-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,針,針,f,2295,93,線,sem-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,氾,濫,j,1563,94,濫,sem-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,棚,棚,f,1818,95,友,phon-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,謂,謂,f,1748,96,腸,phon-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,讚,讚,f,1523,97,成,phon-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,耕,警,f,1853,98,警,phon-phon,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,饑,饑,f,1629,99,餓,sem-sem,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,1,首,首,f,1844,100,俊,con,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
29,condition1,2,漆,端,j,1841,102,端,con,[],28,Yes,18,28,18,0,,4,Female,普通话，英语,,66a3ac0c7093275627cde87c,Chrome,Windows,1440,2560,2.3672166666666667,
